"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"VirtEcom1.2.nlogox"
"Experiment A_OperatingCost"
"09/06/2026 23:54:45:530 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","operating-cost","[step]","count sellers","exited-sellers","survival-rate","mean-cash","mean-debt","mean-buyer-budget","count offers","link-loss","mean-complexity"
"7","50","801","0","20","0","0","0","43.7","0","61","0"
"4","20","913","2","18","0.1","-7655","9500","53.35","17","63","9.5"
"6","40","980","2","18","0.1","-18700","19500","38.1","9","28","8"
"5","30","943","2","18","0.1","-13290","14000","38.85","5","56","7"
"1","0","485","20","0","1","1075.375","0","48.25","97","0","7.35"
"7","50","802","0","20","0","0","0","43.7","0","61","0"
"2","5","647","20","0","1","148.875","2325","34.05","109","0","7.6"
"5","30","944","2","18","0.1","-13320","14000","38.85","5","56","7"
"4","20","914","2","18","0.1","-7675","9500","53.35","17","63","9.5"
"6","40","981","2","18","0.1","-18740","19500","38.1","9","28","8"
"7","50","803","0","20","0","0","0","43.7","0","61","0"
"5","30","945","2","18","0.1","-13350","14000","38.85","5","56","7"
"4","20","915","2","18","0.1","-7695","9500","53.35","17","63","9.5"
"2","5","648","20","0","1","143.875","2325","34.05","109","0","7.6"
"1","0","486","20","0","1","1075.375","0","48.25","97","0","7.35"
"6","40","982","2","18","0.1","-18780","19500","38.1","9","28","8"
"4","20","916","2","18","0.1","-7715","9500","53.35","17","63","9.5"
"5","30","946","2","18","0.1","-13380","14000","38.85","5","56","7"
"7","50","804","0","20","0","0","0","43.7","0","61","0"
"2","5","649","20","0","1","138.875","2325","34.05","109","0","7.6"
"6","40","983","2","18","0.1","-18820","19500","38.1","9","28","8"
"4","20","917","2","18","0.1","-7735","9500","53.35","17","63","9.5"
"5","30","947","2","18","0.1","-13410","14000","38.85","5","56","7"
"7","50","805","0","20","0","0","0","43.7","0","61","0"
"6","40","984","2","18","0.1","-18860","19500","38.1","9","28","8"
"4","20","918","2","18","0.1","-7755","9500","53.35","17","63","9.5"
"2","5","650","20","0","1","133.875","2325","34.05","109","0","7.6"
"5","30","948","2","18","0.1","-13440","14000","38.85","5","56","7"
"7","50","806","0","20","0","0","0","43.7","0","61","0"
"4","20","919","2","18","0.1","-7775","9500","53.35","17","63","9.5"
"5","30","949","2","18","0.1","-13470","14000","38.85","5","56","7"
"6","40","985","2","18","0.1","-18900","19500","38.1","9","28","8"
"2","5","651","20","0","1","128.875","2325","34.05","109","0","7.6"
"4","20","920","2","18","0.1","-7795","9500","53.35","17","63","9.5"
"5","30","950","2","18","0.1","-13500","14000","38.85","5","56","7"
"7","50","807","0","20","0","0","0","43.7","0","61","0"
"6","40","986","2","18","0.1","-18940","19500","38.1","9","28","8"
"4","20","921","2","18","0.1","-7815","9500","53.35","17","63","9.5"
"2","5","652","20","0","1","148.875","2350","34.05","109","0","7.6"
"5","30","951","2","18","0.1","-13280","14250","38.85","5","56","7"
"4","20","922","2","18","0.1","-7835","9500","53.35","17","63","9.5"
"7","50","808","0","20","0","0","0","43.7","0","61","0"
"6","40","987","2","18","0.1","-18980","19500","38.1","9","28","8"
"5","30","952","2","18","0.1","-13310","14250","38.85","5","56","7"
"4","20","923","2","18","0.1","-7855","9500","53.35","17","63","9.5"
"6","40","988","2","18","0.1","-18770","19750","38.1","9","28","8"
"2","5","653","20","0","1","143.875","2350","34.05","109","0","7.6"
"7","50","809","0","20","0","0","0","43.7","0","61","0"
"4","20","924","2","18","0.1","-7875","9500","53.35","17","63","9.5"
"5","30","953","2","18","0.1","-13340","14250","38.85","5","56","7"
"6","40","989","2","18","0.1","-18810","19750","38.1","9","28","8"
"4","20","925","2","18","0.1","-7895","9500","53.35","17","63","9.5"
"7","50","810","0","20","0","0","0","43.7","0","61","0"
"5","30","954","2","18","0.1","-13370","14250","38.85","5","56","7"
"2","5","654","20","0","1","138.875","2350","34.05","109","0","7.6"
"4","20","926","2","18","0.1","-7915","9500","53.35","17","63","9.5"
"6","40","990","2","18","0.1","-18850","19750","38.1","9","28","8"
"5","30","955","2","18","0.1","-13400","14250","38.85","5","56","7"
"4","20","927","2","18","0.1","-7935","9500","53.35","17","63","9.5"
"7","50","811","0","20","0","0","0","43.7","0","61","0"
"2","5","655","20","0","1","133.875","2350","34.05","109","0","7.6"
"6","40","991","2","18","0.1","-18890","19750","38.1","9","28","8"
"5","30","956","2","18","0.1","-13430","14250","38.85","5","56","7"
"4","20","928","2","18","0.1","-7955","9500","53.35","17","63","9.5"
"7","50","812","0","20","0","0","0","43.7","0","61","0"
"3","10","647","1","19","0.05","30","5500","49.75","0","80","4"
"4","20","929","2","18","0.1","-7975","9500","53.35","17","63","9.5"
"5","30","957","2","18","0.1","-13460","14250","38.85","5","56","7"
"6","40","992","2","18","0.1","-18930","19750","38.1","9","28","8"
"2","5","656","20","0","1","128.875","2350","34.05","109","0","7.6"
"4","20","930","2","18","0.1","-7995","9500","53.35","17","63","9.5"
"1","0","487","20","0","1","1075.375","0","48.25","97","0","7.35"
"3","10","648","1","19","0.05","20","5500","49.75","0","80","4"
"6","40","993","2","18","0.1","-18970","19750","38.1","9","28","8"
"7","50","813","0","20","0","0","0","43.7","0","61","0"
"5","30","958","2","18","0.1","-13490","14250","38.85","5","56","7"
"2","5","657","20","0","1","123.875","2350","34.05","109","0","7.6"
"4","20","931","2","18","0.1","-8015","9500","53.35","17","63","9.5"
"6","40","994","2","18","0.1","-19010","19750","38.1","9","28","8"
"3","10","649","1","19","0.05","10","5500","49.75","4","80","5"
"7","50","814","0","20","0","0","0","43.7","0","61","0"
"4","20","932","2","18","0.1","-8035","9500","53.35","17","63","9.5"
"5","30","959","2","18","0.1","-13520","14250","38.85","5","56","7"
"1","0","488","20","0","1","1075.375","0","48.25","97","0","7.4"
"6","40","995","2","18","0.1","-19050","19750","38.1","9","28","8"
"3","10","650","1","19","0.05","0","5500","49.75","4","80","5"
"2","5","658","20","0","1","118.875","2350","34.05","109","0","7.6"
"4","20","933","2","18","0.1","-8055","9500","53.35","17","63","9.5"
"6","40","996","2","18","0.1","-19090","19750","38.1","9","28","8"
"7","50","815","0","20","0","0","0","43.7","0","61","0"
"5","30","960","2","18","0.1","-13550","14250","38.85","5","56","7"
"4","20","934","2","18","0.1","-8075","9500","53.35","17","63","9.5"
"1","0","489","20","0","1","1075.375","0","48.25","97","0","7.4"
"6","40","997","2","18","0.1","-19130","19750","38.1","9","28","8"
"7","50","816","0","20","0","0","0","43.7","0","61","0"
"2","5","659","20","0","1","113.875","2350","34.05","109","0","7.6"
"5","30","961","2","18","0.1","-13580","14250","38.85","5","56","7"
"4","20","935","2","18","0.1","-8095","9500","53.35","17","63","9.5"
"6","40","998","2","18","0.1","-19170","19750","38.1","9","28","8"
"7","50","817","0","20","0","0","0","43.7","0","61","0"
"5","30","962","2","18","0.1","-13610","14250","38.85","5","56","7"
"4","20","936","2","18","0.1","-7865","9750","53.35","17","63","9.5"
"3","10","651","0","20","0","0","0","49.75","0","84","0"
"2","5","660","20","0","1","108.875","2350","34.05","109","0","7.65"
"1","0","490","20","0","1","1075.375","0","48.25","97","0","7.4"
"6","40","999","2","18","0.1","-19210","19750","38.1","9","28","8"
"5","30","963","2","18","0.1","-13640","14250","38.85","5","56","7"
"4","20","937","2","18","0.1","-7885","9750","53.35","17","63","9.5"
"7","50","818","0","20","0","0","0","43.7","0","61","0"
"3","10","652","0","20","0","0","0","49.75","0","84","0"
"6","40","1000","2","18","0.1","-19250","19750","38.1","9","28","8"
"5","30","964","2","18","0.1","-13670","14250","38.85","5","56","7"
"2","5","661","20","0","1","103.875","2350","34.05","112","0","7.7"
"4","20","938","2","18","0.1","-7905","9750","53.35","17","63","9.5"
"1","0","491","20","0","1","1075.375","0","48.25","97","0","7.4"
"7","50","819","0","20","0","0","0","43.7","0","61","0"
"4","20","939","2","18","0.1","-7925","9750","53.35","17","63","9.5"
"3","10","653","0","20","0","0","0","49.75","0","84","0"
"5","30","965","2","18","0.1","-13700","14250","38.85","5","56","7"
"2","5","662","20","0","1","98.875","2350","34.05","112","0","7.7"
"4","20","940","2","18","0.1","-7945","9750","53.35","17","63","9.5"
"7","50","820","0","20","0","0","0","43.7","0","61","0"
"3","10","654","0","20","0","0","0","49.75","0","84","0"
"1","0","492","20","0","1","1075.375","0","48.25","97","0","7.4"
"4","20","941","2","18","0.1","-7965","9750","53.35","17","63","9.5"
"5","30","966","2","18","0.1","-13730","14250","38.85","5","56","7"
"2","5","663","20","0","1","93.875","2350","34.05","112","0","7.7"
"7","50","821","0","20","0","0","0","43.7","0","61","0"
"4","20","942","2","18","0.1","-7985","9750","53.35","17","63","9.5"
"3","10","655","0","20","0","0","0","49.75","0","84","0"
"5","30","967","2","18","0.1","-13510","14500","38.85","5","56","7"
"7","50","822","0","20","0","0","0","43.7","0","61","0"
"2","5","664","20","0","1","88.875","2350","34.05","112","0","7.7"
"1","0","493","20","0","1","1075.375","0","48.25","97","0","7.4"
"4","20","943","2","18","0.1","-8005","9750","53.35","17","63","9.5"
"5","30","968","2","18","0.1","-13540","14500","38.85","5","56","7"
"3","10","656","0","20","0","0","0","49.75","0","84","0"
"7","50","823","0","20","0","0","0","43.7","0","61","0"
"2","5","665","20","0","1","83.875","2350","34.05","112","0","7.7"
"4","20","944","2","18","0.1","-8025","9750","53.35","17","63","9.5"
"5","30","969","2","18","0.1","-13570","14500","38.85","5","56","7"
"7","50","824","0","20","0","0","0","43.7","0","61","0"
"1","0","494","20","0","1","1075.375","0","48.25","97","0","7.4"
"3","10","657","0","20","0","0","0","49.75","0","84","0"
"4","20","945","2","18","0.1","-8045","9750","53.35","17","63","9.5"
"7","50","825","0","20","0","0","0","43.7","0","61","0"
"2","5","666","20","0","1","78.875","2350","34.05","112","0","7.7"
"5","30","970","2","18","0.1","-13600","14500","38.85","5","56","7"
"4","20","946","2","18","0.1","-8065","9750","53.35","17","63","9.5"
"3","10","658","0","20","0","0","0","49.75","0","84","0"
"4","20","947","2","18","0.1","-8085","9750","53.35","17","63","9.5"
"7","50","826","0","20","0","0","0","43.7","0","61","0"
"5","30","971","2","18","0.1","-13630","14500","38.85","5","56","7"
"1","0","495","20","0","1","1075.375","0","48.25","97","0","7.4"
"2","5","667","20","0","1","73.875","2350","34.05","113","0","7.75"
"3","10","659","0","20","0","0","0","49.75","0","84","0"
"4","20","948","2","18","0.1","-8105","9750","53.35","17","63","9.5"
"7","50","827","0","20","0","0","0","43.7","0","61","0"
"5","30","972","2","18","0.1","-13660","14500","38.85","5","56","7"
"4","20","949","2","18","0.1","-8125","9750","53.35","17","63","9.5"
"2","5","668","20","0","1","68.875","2350","34.05","113","0","7.75"
"1","0","496","20","0","1","1075.375","0","48.25","97","0","7.4"
"3","10","660","0","20","0","0","0","49.75","0","84","0"
"5","30","973","2","18","0.1","-13690","14500","38.85","5","56","7"
"7","50","828","0","20","0","0","0","43.7","0","61","0"
"4","20","950","2","18","0.1","-8145","9750","53.35","17","63","9.5"
"2","5","669","20","0","1","88.875","2375","34.05","115","0","7.8"
"5","30","974","2","18","0.1","-13720","14500","38.85","5","56","7"
"7","50","829","0","20","0","0","0","43.7","0","61","0"
"3","10","661","0","20","0","0","0","49.75","0","84","0"
"4","20","951","2","18","0.1","-8165","9750","53.35","17","63","9.5"
"1","0","497","20","0","1","1075.375","0","48.25","97","0","7.4"
"2","5","670","20","0","1","83.875","2375","34.05","115","0","7.8"
"5","30","975","2","18","0.1","-13750","14500","38.85","5","56","7"
"3","10","662","0","20","0","0","0","49.75","0","84","0"
"4","20","952","2","18","0.1","-8185","9750","53.35","17","63","9.5"
"7","50","830","0","20","0","0","0","43.7","0","61","0"
"5","30","976","2","18","0.1","-13780","14500","38.85","5","56","7"
"2","5","671","20","0","1","78.875","2375","34.05","115","0","7.8"
"4","20","953","2","18","0.1","-8205","9750","53.35","17","63","9.5"
"3","10","663","0","20","0","0","0","49.75","0","84","0"
"1","0","498","20","0","1","1075.375","0","48.25","97","0","7.4"
"5","30","977","2","18","0.1","-13810","14500","38.85","5","56","7"
"7","50","831","0","20","0","0","0","43.7","0","61","0"
"2","5","672","20","0","1","73.875","2375","34.05","115","0","7.8"
"3","10","664","0","20","0","0","0","49.75","0","84","0"
"4","20","954","2","18","0.1","-8225","9750","53.35","17","63","9.5"
"5","30","978","2","18","0.1","-13840","14500","38.85","5","56","7"
"3","10","665","0","20","0","0","0","49.75","0","84","0"
"7","50","832","0","20","0","0","0","43.7","0","61","0"
"4","20","955","2","18","0.1","-8245","9750","53.35","17","63","9.5"
"1","0","499","20","0","1","1075.375","0","48.25","97","0","7.4"
"5","30","979","2","18","0.1","-13870","14500","38.85","5","56","7"
"2","5","673","20","0","1","68.875","2375","34.05","115","0","7.8"
"4","20","956","2","18","0.1","-8265","9750","53.35","17","63","9.5"
"3","10","666","0","20","0","0","0","49.75","0","84","0"
"7","50","833","0","20","0","0","0","43.7","0","61","0"
"5","30","980","2","18","0.1","-13900","14500","38.85","5","56","7"
"2","5","674","20","0","1","63.875","2375","34.05","115","0","7.8"
"4","20","957","2","18","0.1","-8285","9750","53.35","17","63","9.5"
"1","0","500","20","0","1","1075.375","0","48.25","97","0","7.4"
"5","30","981","2","18","0.1","-13930","14500","38.85","5","56","7"
"3","10","667","0","20","0","0","0","49.75","0","84","0"
"7","50","834","0","20","0","0","0","43.7","0","61","0"
"4","20","958","2","18","0.1","-8305","9750","53.35","17","63","9.5"
"2","5","675","20","0","1","58.875","2375","34.05","115","0","7.8"
"5","30","982","2","18","0.1","-13960","14500","38.85","5","56","7"
"7","50","835","0","20","0","0","0","43.7","0","61","0"
"3","10","668","0","20","0","0","0","49.75","0","84","0"
"4","20","959","2","18","0.1","-8325","9750","53.35","17","63","9.5"
"1","0","501","20","0","1","1075.375","0","48.25","97","0","7.4"
"2","5","676","20","0","1","53.875","2375","34.05","115","0","7.8"
"5","30","983","2","18","0.1","-13990","14500","38.85","5","56","7"
"3","10","669","0","20","0","0","0","49.75","0","84","0"
"7","50","836","0","20","0","0","0","43.7","0","61","0"
"4","20","960","2","18","0.1","-8345","9750","53.35","17","63","9.5"
"5","30","984","2","18","0.1","-13770","14750","38.85","5","56","7"
"3","10","670","0","20","0","0","0","49.75","0","84","0"
"4","20","961","2","18","0.1","-8115","10000","53.35","17","63","9.5"
"7","50","837","0","20","0","0","0","43.7","0","61","0"
"1","0","502","20","0","1","1075.375","0","48.25","97","0","7.4"
"5","30","985","2","18","0.1","-13800","14750","38.85","5","56","7"
"2","5","677","20","0","1","48.875","2375","34.05","115","0","7.8"
"3","10","671","0","20","0","0","0","49.75","0","84","0"
"4","20","962","2","18","0.1","-8135","10000","53.35","17","63","9.5"
"7","50","838","0","20","0","0","0","43.7","0","61","0"
"5","30","986","2","18","0.1","-13830","14750","38.85","5","56","7"
"3","10","672","0","20","0","0","0","49.75","0","84","0"
"2","5","678","20","0","1","43.875","2375","34.05","115","0","7.8"
"4","20","963","2","18","0.1","-8155","10000","53.35","17","63","9.5"
"1","0","503","20","0","1","1075.375","0","48.25","97","0","7.4"
"5","30","987","2","18","0.1","-13860","14750","38.85","5","56","7"
"7","50","839","0","20","0","0","0","43.7","0","61","0"
"3","10","673","0","20","0","0","0","49.75","0","84","0"
"4","20","964","2","18","0.1","-8175","10000","53.35","17","63","9.5"
"2","5","679","20","0","1","38.875","2375","34.05","115","0","7.8"
"5","30","988","2","18","0.1","-13890","14750","38.85","5","56","7"
"7","50","840","0","20","0","0","0","43.7","0","61","0"
"3","10","674","0","20","0","0","0","49.75","0","84","0"
"4","20","965","2","18","0.1","-8195","10000","53.35","17","63","9.5"
"1","0","504","20","0","1","1075.375","0","48.25","97","0","7.4"
"3","10","675","0","20","0","0","0","49.75","0","84","0"
"5","30","989","2","18","0.1","-13920","14750","38.85","5","56","7"
"7","50","841","0","20","0","0","0","43.7","0","61","0"
"2","5","680","20","0","1","33.875","2375","34.05","115","0","7.8"
"4","20","966","2","18","0.1","-8215","10000","53.35","17","63","9.5"
"3","10","676","0","20","0","0","0","49.75","0","84","0"
"1","0","505","20","0","1","1075.375","0","48.25","97","0","7.4"
"7","50","842","0","20","0","0","0","43.7","0","61","0"
"4","20","967","2","18","0.1","-8235","10000","53.35","17","63","9.5"
"5","30","990","2","18","0.1","-13950","14750","38.85","5","56","7"
"2","5","681","20","0","1","28.875","2375","34.05","115","0","7.8"
"3","10","677","0","20","0","0","0","49.75","0","84","0"
"4","20","968","2","18","0.1","-8255","10000","53.35","17","63","9.5"
"5","30","991","2","18","0.1","-13980","14750","38.85","5","56","7"
"7","50","843","0","20","0","0","0","43.7","0","61","0"
"3","10","678","0","20","0","0","0","49.75","0","84","0"
"1","0","506","20","0","1","1075.375","0","48.25","97","0","7.4"
"2","5","682","20","0","1","23.875","2375","34.05","115","0","7.8"
"7","50","844","0","20","0","0","0","43.7","0","61","0"
"5","30","992","2","18","0.1","-14010","14750","38.85","5","56","7"
"4","20","969","2","18","0.1","-8275","10000","53.35","17","63","9.5"
"3","10","679","0","20","0","0","0","49.75","0","84","0"
"2","5","683","20","0","1","18.875","2375","34.05","115","0","7.8"
"3","10","680","0","20","0","0","0","49.75","0","84","0"
"1","0","507","20","0","1","1075.375","0","48.25","97","0","7.4"
"7","50","845","0","20","0","0","0","43.7","0","61","0"
